Index	X	Sigmoid	Recon	Hex
3093	3.021000	0.953514	0.953514	0x00F4198
3094	3.021976	0.953557	0.953557	0x00F41C5
3095	3.022953	0.953600	0.953600	0x00F41F2
3096	3.023930	0.953644	0.953644	0x00F4220
3097	3.024906	0.953687	0.953687	0x00F424D
3098	3.025883	0.953730	0.953730	0x00F427A
3099	3.026860	0.953773	0.953773	0x00F42A7
3100	3.027837	0.953816	0.953816	0x00F42D5
3101	3.028813	0.953859	0.953859	0x00F4302
3102	3.029790	0.953902	0.953902	0x00F432F
3103	3.030767	0.953945	0.953945	0x00F435C
3104	3.031743	0.953988	0.953988	0x00F4389
3105	3.032720	0.954031	0.954031	0x00F43B6
3106	3.033697	0.954073	0.954074	0x00F43E3
3107	3.034674	0.954116	0.954116	0x00F440F
3108	3.035650	0.954159	0.954159	0x00F443C
3109	3.036627	0.954202	0.954202	0x00F4469
3110	3.037604	0.954244	0.954245	0x00F4496
3111	3.038580	0.954287	0.954287	0x00F44C2
3112	3.039557	0.954330	0.954329	0x00F44EF
3113	3.040534	0.954372	0.954372	0x00F451C
3114	3.041511	0.954415	0.954414	0x00F4548
3115	3.042487	0.954457	0.954457	0x00F4575
3116	3.043464	0.954500	0.954499	0x00F45A1
3117	3.044441	0.954542	0.954542	0x00F45CE
3118	3.045418	0.954584	0.954584	0x00F45FA
3119	3.046394	0.954627	0.954627	0x00F4627
3120	3.047371	0.954669	0.954669	0x00F4653
3121	3.048348	0.954711	0.954711	0x00F467F
3122	3.049324	0.954753	0.954753	0x00F46AB
3123	3.050301	0.954796	0.954796	0x00F46D8
3124	3.051278	0.954838	0.954838	0x00F4704
3125	3.052255	0.954880	0.954880	0x00F4730
3126	3.053231	0.954922	0.954922	0x00F475C
3127	3.054208	0.954964	0.954964	0x00F4788
3128	3.055185	0.955006	0.955006	0x00F47B4
3129	3.056161	0.955048	0.955048	0x00F47E0
3130	3.057138	0.955090	0.955090	0x00F480C
3131	3.058115	0.955132	0.955132	0x00F4838
3132	3.059092	0.955173	0.955173	0x00F4864
3133	3.060068	0.955215	0.955215	0x00F4890
3134	3.061045	0.955257	0.955257	0x00F48BC
3135	3.062022	0.955299	0.955298	0x00F48E7
3136	3.062999	0.955340	0.955340	0x00F4913
3137	3.063975	0.955382	0.955382	0x00F493F
3138	3.064952	0.955424	0.955423	0x00F496A
3139	3.065929	0.955465	0.955465	0x00F4996
3140	3.066905	0.955507	0.955506	0x00F49C1
3141	3.067882	0.955548	0.955548	0x00F49ED
3142	3.068859	0.955590	0.955589	0x00F4A18
3143	3.069836	0.955631	0.955631	0x00F4A44
3144	3.070812	0.955673	0.955672	0x00F4A6F
3145	3.071789	0.955714	0.955714	0x00F4A9B
3146	3.072766	0.955755	0.955755	0x00F4AC6
3147	3.073742	0.955797	0.955796	0x00F4AF1
3148	3.074719	0.955838	0.955838	0x00F4B1D
3149	3.075696	0.955879	0.955879	0x00F4B48
3150	3.076673	0.955920	0.955920	0x00F4B73
3151	3.077649	0.955961	0.955961	0x00F4B9E
3152	3.078626	0.956002	0.956002	0x00F4BC9
3153	3.079603	0.956043	0.956043	0x00F4BF4
3154	3.080580	0.956085	0.956084	0x00F4C1F
3155	3.081556	0.956126	0.956125	0x00F4C4A
3156	3.082533	0.956166	0.956166	0x00F4C75
3157	3.083510	0.956207	0.956207	0x00F4CA0
3158	3.084486	0.956248	0.956248	0x00F4CCB
3159	3.085463	0.956289	0.956289	0x00F4CF6
3160	3.086440	0.956330	0.956330	0x00F4D21
3161	3.087417	0.956371	0.956370	0x00F4D4B
3162	3.088393	0.956411	0.956411	0x00F4D76
3163	3.089370	0.956452	0.956452	0x00F4DA1
3164	3.090347	0.956493	0.956492	0x00F4DCB
3165	3.091323	0.956533	0.956533	0x00F4DF6
3166	3.092300	0.956574	0.956574	0x00F4E21
3167	3.093277	0.956615	0.956614	0x00F4E4B
3168	3.094254	0.956655	0.956656	0x00F4E76
3169	3.095230	0.956696	0.956696	0x00F4EA0
3170	3.096207	0.956736	0.956736	0x00F4ECA
3171	3.097184	0.956776	0.956777	0x00F4EF5
3172	3.098161	0.956817	0.956817	0x00F4F1F
3173	3.099137	0.956857	0.956857	0x00F4F49
3174	3.100114	0.956897	0.956898	0x00F4F74
3175	3.101091	0.956938	0.956938	0x00F4F9E
3176	3.102067	0.956978	0.956978	0x00F4FC8
3177	3.103044	0.957018	0.957018	0x00F4FF2
3178	3.104021	0.957058	0.957058	0x00F501C
3179	3.104998	0.957098	0.957098	0x00F5046
3180	3.105974	0.957139	0.957138	0x00F5070
3181	3.106951	0.957179	0.957178	0x00F509A
3182	3.107928	0.957219	0.957218	0x00F50C4
3183	3.108904	0.957259	0.957258	0x00F50EE
3184	3.109881	0.957298	0.957298	0x00F5118
3185	3.110858	0.957338	0.957338	0x00F5142
3186	3.111835	0.957378	0.957378	0x00F516C
3187	3.112811	0.957418	0.957418	0x00F5196
3188	3.113788	0.957458	0.957458	0x00F51BF
3189	3.114765	0.957498	0.957498	0x00F51E9
3190	3.115741	0.957537	0.957538	0x00F5213
3191	3.116718	0.957577	0.957577	0x00F523C
3192	3.117695	0.957617	0.957617	0x00F5266
3193	3.118672	0.957656	0.957657	0x00F5290
3194	3.119648	0.957696	0.957696	0x00F52B9
3195	3.120625	0.957736	0.957735	0x00F52E2
3196	3.121602	0.957775	0.957775	0x00F530C
3197	3.122579	0.957815	0.957814	0x00F5335
3198	3.123555	0.957854	0.957854	0x00F535F
3199	3.124532	0.957893	0.957893	0x00F5388
3200	3.125509	0.957933	0.957932	0x00F53B1
3201	3.126485	0.957972	0.957973	0x00F53DB
3202	3.127462	0.958011	0.958012	0x00F5404
3203	3.128439	0.958051	0.958051	0x00F542D
3204	3.129416	0.958090	0.958090	0x00F5456
3205	3.130392	0.958129	0.958129	0x00F547F
3206	3.131369	0.958168	0.958168	0x00F54A8
3207	3.132346	0.958207	0.958207	0x00F54D1
3208	3.133322	0.958247	0.958246	0x00F54FA
3209	3.134299	0.958286	0.958285	0x00F5523
3210	3.135276	0.958325	0.958324	0x00F554C
3211	3.136253	0.958364	0.958364	0x00F5575
3212	3.137229	0.958403	0.958403	0x00F559E
3213	3.138206	0.958441	0.958442	0x00F55C7
3214	3.139183	0.958480	0.958481	0x00F55F0
3215	3.140160	0.958519	0.958519	0x00F5618
3216	3.141136	0.958558	0.958558	0x00F5641
3217	3.142113	0.958597	0.958597	0x00F566A
3218	3.143090	0.958636	0.958635	0x00F5692
3219	3.144066	0.958674	0.958674	0x00F56BB
3220	3.145043	0.958713	0.958713	0x00F56E3
3221	3.146020	0.958752	0.958752	0x00F570C
3222	3.146997	0.958790	0.958790	0x00F5734
3223	3.147973	0.958829	0.958829	0x00F575D
3224	3.148950	0.958867	0.958867	0x00F5785
3225	3.149927	0.958906	0.958906	0x00F57AE
3226	3.150903	0.958944	0.958944	0x00F57D6
3227	3.151880	0.958983	0.958982	0x00F57FE
3228	3.152857	0.959021	0.959022	0x00F5827
3229	3.153834	0.959060	0.959060	0x00F584F
3230	3.154810	0.959098	0.959098	0x00F5877
3231	3.155787	0.959136	0.959136	0x00F589F
3232	3.156764	0.959174	0.959174	0x00F58C7
3233	3.157741	0.959213	0.959212	0x00F58EF
3234	3.158717	0.959251	0.959250	0x00F5917
3235	3.159694	0.959289	0.959289	0x00F593F
3236	3.160671	0.959327	0.959327	0x00F5967
3237	3.161647	0.959365	0.959365	0x00F598F
3238	3.162624	0.959403	0.959403	0x00F59B7
3239	3.163601	0.959441	0.959441	0x00F59DF
3240	3.164578	0.959479	0.959479	0x00F5A07
3241	3.165554	0.959517	0.959517	0x00F5A2F
3242	3.166531	0.959555	0.959556	0x00F5A57
3243	3.167508	0.959593	0.959593	0x00F5A7E
3244	3.168484	0.959631	0.959631	0x00F5AA6
3245	3.169461	0.959669	0.959669	0x00F5ACE
3246	3.170438	0.959707	0.959706	0x00F5AF5
3247	3.171415	0.959744	0.959744	0x00F5B1D
3248	3.172391	0.959782	0.959782	0x00F5B44
3249	3.173368	0.959820	0.959820	0x00F5B6C
3250	3.174345	0.959857	0.959857	0x00F5B93
3251	3.175322	0.959895	0.959895	0x00F5BBB
3252	3.176298	0.959933	0.959932	0x00F5BE2
3253	3.177275	0.959970	0.959970	0x00F5C0A
3254	3.178252	0.960008	0.960008	0x00F5C31
3255	3.179228	0.960045	0.960045	0x00F5C58
3256	3.180205	0.960083	0.960082	0x00F5C7F
3257	3.181182	0.960120	0.960120	0x00F5CA7
3258	3.182159	0.960157	0.960157	0x00F5CCE
3259	3.183135	0.960195	0.960195	0x00F5CF5
3260	3.184112	0.960232	0.960232	0x00F5D1C
3261	3.185089	0.960269	0.960269	0x00F5D43
3262	3.186065	0.960307	0.960306	0x00F5D6A
3263	3.187042	0.960344	0.960343	0x00F5D91
3264	3.188019	0.960381	0.960381	0x00F5DB8
3265	3.188996	0.960418	0.960418	0x00F5DDF
3266	3.189972	0.960455	0.960455	0x00F5E06
3267	3.190949	0.960492	0.960492	0x00F5E2D
3268	3.191926	0.960529	0.960529	0x00F5E54
3269	3.192902	0.960566	0.960567	0x00F5E7B
3270	3.193879	0.960603	0.960604	0x00F5EA2
3271	3.194856	0.960640	0.960640	0x00F5EC8
3272	3.195833	0.960677	0.960677	0x00F5EEF
3273	3.196809	0.960714	0.960714	0x00F5F16
3274	3.197786	0.960751	0.960751	0x00F5F3C
3275	3.198763	0.960788	0.960788	0x00F5F63
3276	3.199740	0.960824	0.960824	0x00F5F89
3277	3.200716	0.960861	0.960861	0x00F5FB0
3278	3.201693	0.960898	0.960898	0x00F5FD7
3279	3.202670	0.960935	0.960935	0x00F5FFD
3280	3.203646	0.960971	0.960971	0x00F6023
3281	3.204623	0.961008	0.961008	0x00F604A
3282	3.205600	0.961044	0.961044	0x00F6070
3283	3.206577	0.961081	0.961081	0x00F6096
3284	3.207553	0.961118	0.961118	0x00F60BD
3285	3.208530	0.961154	0.961154	0x00F60E3
3286	3.209507	0.961190	0.961190	0x00F6109
3287	3.210483	0.961227	0.961226	0x00F612F
3288	3.211460	0.961263	0.961264	0x00F6156
3289	3.212437	0.961300	0.961300	0x00F617C
3290	3.213414	0.961336	0.961336	0x00F61A2
3291	3.214390	0.961372	0.961372	0x00F61C8
3292	3.215367	0.961408	0.961409	0x00F61EE
3293	3.216344	0.961445	0.961445	0x00F6214
3294	3.217321	0.961481	0.961481	0x00F623A
3295	3.218297	0.961517	0.961517	0x00F6260
3296	3.219274	0.961553	0.961554	0x00F6286
3297	3.220251	0.961589	0.961589	0x00F62AB
3298	3.221227	0.961625	0.961625	0x00F62D1
3299	3.222204	0.961661	0.961661	0x00F62F7
3300	3.223181	0.961697	0.961698	0x00F631D
3301	3.224158	0.961733	0.961733	0x00F6342
3302	3.225134	0.961769	0.961769	0x00F6368
3303	3.226111	0.961805	0.961805	0x00F638E
3304	3.227088	0.961841	0.961841	0x00F63B3
3305	3.228064	0.961877	0.961877	0x00F63D9
3306	3.229041	0.961913	0.961913	0x00F63FF
3307	3.230018	0.961948	0.961948	0x00F6424
3308	3.230995	0.961984	0.961984	0x00F6449
3309	3.231971	0.962020	0.962020	0x00F646F
3310	3.232948	0.962056	0.962055	0x00F6494
3311	3.233925	0.962091	0.962091	0x00F64BA
3312	3.234902	0.962127	0.962127	0x00F64DF
3313	3.235878	0.962162	0.962162	0x00F6504
3314	3.236855	0.962198	0.962198	0x00F652A
3315	3.237832	0.962233	0.962234	0x00F654F
3316	3.238808	0.962269	0.962269	0x00F6574
3317	3.239785	0.962304	0.962304	0x00F6599
3318	3.240762	0.962340	0.962339	0x00F65BE
3319	3.241739	0.962375	0.962375	0x00F65E3
3320	3.242715	0.962410	0.962411	0x00F6609
3321	3.243692	0.962446	0.962446	0x00F662E
3322	3.244669	0.962481	0.962481	0x00F6653
3323	3.245645	0.962516	0.962517	0x00F6678
3324	3.246622	0.962552	0.962551	0x00F669C
3325	3.247599	0.962587	0.962586	0x00F66C1
3326	3.248576	0.962622	0.962622	0x00F66E6
3327	3.249552	0.962657	0.962657	0x00F670B
3328	3.250529	0.962692	0.962692	0x00F6730
3329	3.251506	0.962727	0.962728	0x00F6755
3330	3.252483	0.962762	0.962762	0x00F6779
3331	3.253459	0.962797	0.962797	0x00F679E
3332	3.254436	0.962832	0.962832	0x00F67C3
3333	3.255413	0.962867	0.962867	0x00F67E7
3334	3.256389	0.962902	0.962902	0x00F680C
3335	3.257366	0.962937	0.962937	0x00F6831
3336	3.258343	0.962972	0.962972	0x00F6855
3337	3.259320	0.963007	0.963007	0x00F687A
3338	3.260296	0.963041	0.963041	0x00F689E
3339	3.261273	0.963076	0.963076	0x00F68C2
3340	3.262250	0.963111	0.963111	0x00F68E7
3341	3.263226	0.963145	0.963145	0x00F690B
3342	3.264203	0.963180	0.963181	0x00F6930
3343	3.265180	0.963215	0.963215	0x00F6954
3344	3.266157	0.963249	0.963249	0x00F6978
3345	3.267133	0.963284	0.963284	0x00F699C
3346	3.268110	0.963318	0.963319	0x00F69C1
3347	3.269087	0.963353	0.963353	0x00F69E5
3348	3.270063	0.963387	0.963387	0x00F6A09
3349	3.271040	0.963422	0.963422	0x00F6A2D
3350	3.272017	0.963456	0.963456	0x00F6A51
3351	3.272994	0.963491	0.963490	0x00F6A75
3352	3.273970	0.963525	0.963525	0x00F6A99
3353	3.274947	0.963559	0.963559	0x00F6ABD
3354	3.275924	0.963594	0.963593	0x00F6AE1
3355	3.276901	0.963628	0.963628	0x00F6B05
3356	3.277877	0.963662	0.963662	0x00F6B29
3357	3.278854	0.963696	0.963696	0x00F6B4D
3358	3.279831	0.963730	0.963731	0x00F6B71
3359	3.280807	0.963764	0.963764	0x00F6B94
3360	3.281784	0.963799	0.963799	0x00F6BB8
3361	3.282761	0.963833	0.963833	0x00F6BDC
3362	3.283738	0.963867	0.963866	0x00F6BFF
3363	3.284714	0.963901	0.963901	0x00F6C23
3364	3.285691	0.963935	0.963935	0x00F6C47
3365	3.286668	0.963969	0.963968	0x00F6C6A
3366	3.287644	0.964003	0.964003	0x00F6C8E
3367	3.288621	0.964036	0.964036	0x00F6CB1
3368	3.289598	0.964070	0.964070	0x00F6CD5
3369	3.290575	0.964104	0.964104	0x00F6CF8
3370	3.291551	0.964138	0.964138	0x00F6D1C
3371	3.292528	0.964172	0.964171	0x00F6D3F
3372	3.293505	0.964205	0.964206	0x00F6D63
3373	3.294482	0.964239	0.964239	0x00F6D86
3374	3.295458	0.964273	0.964272	0x00F6DA9
3375	3.296435	0.964306	0.964306	0x00F6DCC
3376	3.297412	0.964340	0.964340	0x00F6DF0
3377	3.298388	0.964373	0.964374	0x00F6E13
3378	3.299365	0.964407	0.964407	0x00F6E36
3379	3.300342	0.964441	0.964440	0x00F6E59
3380	3.301319	0.964474	0.964474	0x00F6E7C
3381	3.302295	0.964507	0.964507	0x00F6E9F
3382	3.303272	0.964541	0.964540	0x00F6EC2
3383	3.304249	0.964574	0.964574	0x00F6EE5
3384	3.305225	0.964608	0.964607	0x00F6F08
3385	3.306202	0.964641	0.964641	0x00F6F2B
3386	3.307179	0.964674	0.964674	0x00F6F4E
3387	3.308156	0.964708	0.964707	0x00F6F71
3388	3.309132	0.964741	0.964741	0x00F6F94
3389	3.310109	0.964774	0.964774	0x00F6FB7
3390	3.311086	0.964807	0.964808	0x00F6FDA
3391	3.312063	0.964840	0.964840	0x00F6FFC
3392	3.313039	0.964873	0.964873	0x00F701F
3393	3.314016	0.964907	0.964907	0x00F7042
3394	3.314993	0.964940	0.964939	0x00F7064
3395	3.315969	0.964973	0.964972	0x00F7087
3396	3.316946	0.965006	0.965006	0x00F70AA
3397	3.317923	0.965039	0.965038	0x00F70CC
3398	3.318900	0.965072	0.965072	0x00F70EF
3399	3.319876	0.965104	0.965104	0x00F7111
3400	3.320853	0.965137	0.965137	0x00F7134
3401	3.321830	0.965170	0.965170	0x00F7156
3402	3.322806	0.965203	0.965203	0x00F7179
3403	3.323783	0.965236	0.965236	0x00F719B
3404	3.324760	0.965269	0.965268	0x00F71BD
3405	3.325737	0.965301	0.965302	0x00F71E0
3406	3.326713	0.965334	0.965334	0x00F7202
3407	3.327690	0.965367	0.965366	0x00F7224
3408	3.328667	0.965399	0.965399	0x00F7246
3409	3.329643	0.965432	0.965432	0x00F7269
3410	3.330620	0.965464	0.965465	0x00F728B
3411	3.331597	0.965497	0.965497	0x00F72AD
3412	3.332574	0.965530	0.965529	0x00F72CF
3413	3.333550	0.965562	0.965562	0x00F72F1
3414	3.334527	0.965594	0.965594	0x00F7313
3415	3.335504	0.965627	0.965627	0x00F7335
3416	3.336481	0.965659	0.965659	0x00F7357
3417	3.337457	0.965692	0.965692	0x00F7379
3418	3.338434	0.965724	0.965724	0x00F739B
3419	3.339411	0.965756	0.965756	0x00F73BD
3420	3.340387	0.965789	0.965789	0x00F73DF
3421	3.341364	0.965821	0.965821	0x00F7401
3422	3.342341	0.965853	0.965853	0x00F7422
3423	3.343318	0.965885	0.965885	0x00F7444
3424	3.344294	0.965917	0.965918	0x00F7466
3425	3.345271	0.965950	0.965950	0x00F7488
3426	3.346248	0.965982	0.965981	0x00F74A9
3427	3.347224	0.966014	0.966014	0x00F74CB
3428	3.348201	0.966046	0.966046	0x00F74ED
3429	3.349178	0.966078	0.966078	0x00F750E
3430	3.350155	0.966110	0.966110	0x00F7530
3431	3.351131	0.966142	0.966142	0x00F7551
3432	3.352108	0.966174	0.966174	0x00F7573
3433	3.353085	0.966206	0.966206	0x00F7594
3434	3.354062	0.966238	0.966238	0x00F75B6
3435	3.355038	0.966269	0.966269	0x00F75D7
3436	3.356015	0.966301	0.966301	0x00F75F8
3437	3.356992	0.966333	0.966333	0x00F761A
3438	3.357968	0.966365	0.966365	0x00F763B
3439	3.358945	0.966397	0.966396	0x00F765C
3440	3.359922	0.966428	0.966428	0x00F767D
3441	3.360899	0.966460	0.966460	0x00F769F
3442	3.361875	0.966492	0.966492	0x00F76C0
3443	3.362852	0.966523	0.966523	0x00F76E1
3444	3.363829	0.966555	0.966555	0x00F7702
3445	3.364805	0.966586	0.966586	0x00F7723
3446	3.365782	0.966618	0.966618	0x00F7744
3447	3.366759	0.966649	0.966649	0x00F7765
3448	3.367736	0.966681	0.966681	0x00F7786
3449	3.368712	0.966712	0.966712	0x00F77A7
3450	3.369689	0.966744	0.966743	0x00F77C8
3451	3.370666	0.966775	0.966775	0x00F77E9
3452	3.371643	0.966806	0.966806	0x00F780A
3453	3.372619	0.966838	0.966838	0x00F782B
3454	3.373596	0.966869	0.966869	0x00F784C
3455	3.374573	0.966900	0.966900	0x00F786C
3456	3.375549	0.966932	0.966931	0x00F788D
3457	3.376526	0.966963	0.966963	0x00F78AE
3458	3.377503	0.966994	0.966994	0x00F78CF
3459	3.378480	0.967025	0.967025	0x00F78EF
3460	3.379456	0.967056	0.967056	0x00F7910
3461	3.380433	0.967087	0.967088	0x00F7931
3462	3.381410	0.967118	0.967118	0x00F7951
3463	3.382386	0.967150	0.967150	0x00F7972
3464	3.383363	0.967181	0.967180	0x00F7992
3465	3.384340	0.967212	0.967212	0x00F79B3
3466	3.385317	0.967242	0.967242	0x00F79D3
3467	3.386293	0.967273	0.967274	0x00F79F4
3468	3.387270	0.967304	0.967304	0x00F7A14
3469	3.388247	0.967335	0.967335	0x00F7A34
3470	3.389224	0.967366	0.967366	0x00F7A55
3471	3.390200	0.967397	0.967397	0x00F7A75
3472	3.391177	0.967428	0.967427	0x00F7A95
3473	3.392154	0.967458	0.967459	0x00F7AB6
3474	3.393130	0.967489	0.967489	0x00F7AD6
3475	3.394107	0.967520	0.967520	0x00F7AF6
3476	3.395084	0.967551	0.967550	0x00F7B16
3477	3.396061	0.967581	0.967581	0x00F7B36
3478	3.397037	0.967612	0.967612	0x00F7B57
3479	3.398014	0.967642	0.967643	0x00F7B77
3480	3.398991	0.967673	0.967673	0x00F7B97
3481	3.399967	0.967704	0.967704	0x00F7BB7
3482	3.400944	0.967734	0.967734	0x00F7BD7
3483	3.401921	0.967765	0.967765	0x00F7BF7
3484	3.402898	0.967795	0.967795	0x00F7C17
3485	3.403874	0.967825	0.967825	0x00F7C36
3486	3.404851	0.967856	0.967855	0x00F7C56
3487	3.405828	0.967886	0.967886	0x00F7C76
3488	3.406804	0.967917	0.967916	0x00F7C96
3489	3.407781	0.967947	0.967947	0x00F7CB6
3490	3.408758	0.967977	0.967978	0x00F7CD6
3491	3.409735	0.968007	0.968007	0x00F7CF5
3492	3.410711	0.968038	0.968038	0x00F7D15
3493	3.411688	0.968068	0.968068	0x00F7D35
3494	3.412665	0.968098	0.968098	0x00F7D54
3495	3.413642	0.968128	0.968128	0x00F7D74
3496	3.414618	0.968158	0.968159	0x00F7D94
3497	3.415595	0.968188	0.968188	0x00F7DB3
3498	3.416572	0.968218	0.968219	0x00F7DD3
3499	3.417548	0.968248	0.968248	0x00F7DF2
3500	3.418525	0.968279	0.968279	0x00F7E12
3501	3.419502	0.968308	0.968308	0x00F7E31
3502	3.420479	0.968338	0.968338	0x00F7E50
3503	3.421455	0.968368	0.968369	0x00F7E70
3504	3.422432	0.968398	0.968398	0x00F7E8F
3505	3.423409	0.968428	0.968429	0x00F7EAF
3506	3.424385	0.968458	0.968458	0x00F7ECE
3507	3.425362	0.968488	0.968488	0x00F7EED
3508	3.426339	0.968518	0.968517	0x00F7F0C
3509	3.427316	0.968547	0.968548	0x00F7F2C
3510	3.428292	0.968577	0.968577	0x00F7F4B
3511	3.429269	0.968607	0.968607	0x00F7F6A
3512	3.430246	0.968637	0.968637	0x00F7F89
3513	3.431223	0.968666	0.968666	0x00F7FA8
3514	3.432199	0.968696	0.968696	0x00F7FC7
3515	3.433176	0.968725	0.968725	0x00F7FE6
3516	3.434153	0.968755	0.968755	0x00F8005
3517	3.435129	0.968785	0.968784	0x00F8024
3518	3.436106	0.968814	0.968814	0x00F8043
3519	3.437083	0.968844	0.968843	0x00F8062
3520	3.438060	0.968873	0.968873	0x00F8081
3521	3.439036	0.968902	0.968903	0x00F80A0
3522	3.440013	0.968932	0.968932	0x00F80BF
3523	3.440990	0.968961	0.968962	0x00F80DE
3524	3.441966	0.968991	0.968990	0x00F80FC
3525	3.442943	0.969020	0.969020	0x00F811B
3526	3.443920	0.969049	0.969049	0x00F813A
3527	3.444897	0.969079	0.969079	0x00F8159
3528	3.445873	0.969108	0.969108	0x00F8177
3529	3.446850	0.969137	0.969137	0x00F8196
3530	3.447827	0.969166	0.969166	0x00F81B4
3531	3.448804	0.969195	0.969195	0x00F81D3
3532	3.449780	0.969225	0.969225	0x00F81F2
3533	3.450757	0.969254	0.969254	0x00F8210
3534	3.451734	0.969283	0.969283	0x00F822F
3535	3.452710	0.969312	0.969312	0x00F824D
3536	3.453687	0.969341	0.969341	0x00F826C
3537	3.454664	0.969370	0.969370	0x00F828A
3538	3.455641	0.969399	0.969398	0x00F82A8
3539	3.456617	0.969428	0.969428	0x00F82C7
3540	3.457594	0.969457	0.969457	0x00F82E5
3541	3.458571	0.969486	0.969485	0x00F8303
3542	3.459547	0.969515	0.969515	0x00F8322
3543	3.460524	0.969543	0.969543	0x00F8340
3544	3.461501	0.969572	0.969572	0x00F835E
3545	3.462478	0.969601	0.969601	0x00F837C
3546	3.463454	0.969630	0.969630	0x00F839B
3547	3.464431	0.969659	0.969659	0x00F83B9
3548	3.465408	0.969687	0.969687	0x00F83D7
3549	3.466385	0.969716	0.969716	0x00F83F5
3550	3.467361	0.969745	0.969745	0x00F8413
3551	3.468338	0.969773	0.969773	0x00F8431
3552	3.469315	0.969802	0.969802	0x00F844F
3553	3.470291	0.969831	0.969831	0x00F846D
3554	3.471268	0.969859	0.969859	0x00F848B
3555	3.472245	0.969888	0.969888	0x00F84A9
3556	3.473222	0.969916	0.969916	0x00F84C7
3557	3.474198	0.969945	0.969945	0x00F84E5
3558	3.475175	0.969973	0.969974	0x00F8503
3559	3.476152	0.970002	0.970001	0x00F8520
3560	3.477128	0.970030	0.970030	0x00F853E
3561	3.478105	0.970058	0.970058	0x00F855C
3562	3.479082	0.970087	0.970087	0x00F857A
3563	3.480059	0.970115	0.970115	0x00F8597
3564	3.481035	0.970143	0.970143	0x00F85B5
3565	3.482012	0.970172	0.970172	0x00F85D3
3566	3.482989	0.970200	0.970200	0x00F85F0
3567	3.483965	0.970228	0.970228	0x00F860E
3568	3.484942	0.970256	0.970256	0x00F862B
3569	3.485919	0.970284	0.970284	0x00F8649
3570	3.486896	0.970313	0.970313	0x00F8667
3571	3.487872	0.970341	0.970341	0x00F8684
3572	3.488849	0.970369	0.970368	0x00F86A1
3573	3.489826	0.970397	0.970397	0x00F86BF
3574	3.490803	0.970425	0.970425	0x00F86DC
3575	3.491779	0.970453	0.970453	0x00F86FA
3576	3.492756	0.970481	0.970481	0x00F8717
3577	3.493733	0.970509	0.970509	0x00F8734
3578	3.494709	0.970537	0.970537	0x00F8752
3579	3.495686	0.970565	0.970565	0x00F876F
3580	3.496663	0.970593	0.970592	0x00F878C
3581	3.497640	0.970621	0.970620	0x00F87A9
3582	3.498616	0.970648	0.970649	0x00F87C7
3583	3.499593	0.970676	0.970676	0x00F87E4
3584	3.500570	0.970704	0.970704	0x00F8801
3585	3.501546	0.970732	0.970732	0x00F881E
3586	3.502523	0.970759	0.970759	0x00F883B
3587	3.503500	0.970787	0.970787	0x00F8858
3588	3.504477	0.970815	0.970815	0x00F8875
3589	3.505453	0.970843	0.970842	0x00F8892
3590	3.506430	0.970870	0.970870	0x00F88AF
3591	3.507407	0.970898	0.970898	0x00F88CC
3592	3.508384	0.970925	0.970925	0x00F88E9
3593	3.509360	0.970953	0.970953	0x00F8906
3594	3.510337	0.970980	0.970981	0x00F8923
3595	3.511314	0.971008	0.971008	0x00F8940
3596	3.512290	0.971035	0.971035	0x00F895C
3597	3.513267	0.971063	0.971063	0x00F8979
3598	3.514244	0.971090	0.971090	0x00F8996
3599	3.515221	0.971118	0.971118	0x00F89B3
3600	3.516197	0.971145	0.971145	0x00F89CF
3601	3.517174	0.971172	0.971172	0x00F89EC
3602	3.518151	0.971200	0.971200	0x00F8A09
3603	3.519127	0.971227	0.971227	0x00F8A25
3604	3.520104	0.971254	0.971254	0x00F8A42
3605	3.521081	0.971282	0.971282	0x00F8A5F
3606	3.522058	0.971309	0.971309	0x00F8A7B
3607	3.523034	0.971336	0.971336	0x00F8A98
3608	3.524011	0.971363	0.971363	0x00F8AB4
3609	3.524988	0.971390	0.971391	0x00F8AD1
3610	3.525965	0.971418	0.971417	0x00F8AED
3611	3.526941	0.971445	0.971445	0x00F8B0A
3612	3.527918	0.971472	0.971472	0x00F8B26
3613	3.528895	0.971499	0.971498	0x00F8B42
3614	3.529871	0.971526	0.971526	0x00F8B5F
3615	3.530848	0.971553	0.971553	0x00F8B7B
3616	3.531825	0.971580	0.971580	0x00F8B97
3617	3.532802	0.971607	0.971607	0x00F8BB4
3618	3.533778	0.971634	0.971634	0x00F8BD0
3619	3.534755	0.971661	0.971661	0x00F8BEC
3620	3.535732	0.971688	0.971687	0x00F8C08
3621	3.536708	0.971714	0.971714	0x00F8C24
3622	3.537685	0.971741	0.971742	0x00F8C41
3623	3.538662	0.971768	0.971768	0x00F8C5D
3624	3.539639	0.971795	0.971795	0x00F8C79
3625	3.540615	0.971822	0.971822	0x00F8C95
3626	3.541592	0.971848	0.971848	0x00F8CB1
3627	3.542569	0.971875	0.971875	0x00F8CCD
3628	3.543545	0.971902	0.971902	0x00F8CE9
3629	3.544522	0.971928	0.971929	0x00F8D05
3630	3.545499	0.971955	0.971955	0x00F8D21
3631	3.546476	0.971982	0.971982	0x00F8D3D
3632	3.547452	0.972008	0.972008	0x00F8D58
3633	3.548429	0.972035	0.972034	0x00F8D74
